0 Model Error:3102.45916429981[0,1000000] 345 Explicit 82 
2 		Model Error:691.958383413607[571392,572927] 121 Explicit 0 
2 		Model Error:2228.07826701791[572928,574463] 121 Explicit 0 
2 		Model Error:819.167906814051[574464,575999] 121 Explicit 0 
2 		Model Error:869.858940880666[576000,577535] 121 Explicit 0 
1 	Model Error:4860.15655600326[577536,589823] 107 Implicit 8 
2 		Model Error:1963.00060149716[577536,579071] 121 Explicit 0 
2 		Model Error:921.64419026344[579072,580607] 121 Explicit 0 
2 		Model Error:804.982781188977[580608,582143] 121 Explicit 0 
2 		Model Error:615.617479583067[582144,583679] 121 Explicit 0 
2 		Model Error:711.291816770135[583680,585215] 121 Explicit 0 
2 		Model Error:959.043514201127[585216,586751] 121 Explicit 0 
2 		Model Error:873.777282214993[586752,588287] 121 Explicit 0 
2 		Model Error:794.561368522547[588288,589823] 121 Explicit 0 
1 	Model Error:5414.37511715585[589824,602111] 107 Trend 8 
2 		Model Error:1981.39440134646[589824,591359] 121 Explicit 0 
2 		Model Error:1332.67476308286[591360,592895] 121 Explicit 0 
2 		Model Error:863.235529382073[592896,594431] 121 Explicit 0 
2 		Model Error:1912.13122258052[594432,595967] 107 Trend 0 
2 		Model Error:1105.21185426961[595968,597503] 121 Explicit 0 
2 		Model Error:851.913287828807[597504,599039] 121 Explicit 0 
2 		Model Error:629.820071420429[599040,600575] 121 Explicit 0 
2 		Model Error:684.917200796197[600576,602111] 121 Explicit 0 
1 	Model Error:5620.81433560869[602112,614399] 107 Implicit 8 
2 		Model Error:890.103395042373[602112,603647] 121 Explicit 0 
2 		Model Error:844.441301197774[603648,605183] 121 Explicit 0 
2 		Model Error:2101.1823932234[605184,606719] 107 Trend 0 
2 		Model Error:669.652543054181[606720,608255] 121 Explicit 0 
2 		Model Error:2230.42236616856[608256,609791] 121 Explicit 0 
2 		Model Error:919.996180560083[609792,611327] 121 Explicit 0 
2 		Model Error:953.306495473997[611328,612863] 121 Explicit 0 
2 		Model Error:1472.06741575928[612864,614399] 121 Explicit 0 
1 	Model Error:4990.63230807222[614400,626687] 107 Trend 8 
2 		Model Error:885.790122370596[614400,615935] 121 Explicit 0 
2 		Model Error:724.929376815948[615936,617471] 121 Explicit 0 
2 		Model Error:652.507623609134[617472,619007] 121 Explicit 0 
2 		Model Error:726.923486951913[619008,620543] 121 Explicit 0 
2 		Model Error:845.43665741013[620544,622079] 121 Explicit 0 
2 		Model Error:1784.95424869982[622080,623615] 107 Trend 0 
2 		Model Error:756.139191535578[623616,625151] 121 Explicit 0 
2 		Model Error:2358.01732941155[625152,626687] 121 Explicit 0 
1 	Model Error:4114.76952763902[626688,638975] 107 Implicit 8 
2 		Model Error:784.540299013854[626688,628223] 121 Explicit 0 
2 		Model Error:840.30106411755[628224,629759] 121 Explicit 0 
2 		Model Error:2264.0014200782[629760,631295] 107 Implicit 0 
2 		Model Error:1054.05726065018[631296,632831] 121 Explicit 0 
2 		Model Error:853.288651347102[632832,634367] 121 Explicit 0 
2 		Model Error:625.194729907111[634368,635903] 121 Explicit 0 
2 		Model Error:695.992530332136[635904,637439] 121 Explicit 0 
2 		Model Error:961.118846802536[637440,638975] 121 Explicit 0 
1 	Model Error:6285.02540364011[638976,651263] 107 Implicit 8 
2 		Model Error:786.141576761605[638976,640511] 121 Explicit 0 
2 		Model Error:1755.93215824616[640512,642047] 107 Trend 0 
2 		Model Error:919.552424858288[642048,643583] 121 Explicit 0 
2 		Model Error:2234.14798920185[643584,645119] 121 Explicit 0 
2 		Model Error:899.874298876741[645120,646655] 121 Explicit 0 
2 		Model Error:1130.17864399296[646656,648191] 121 Explicit 0 
2 		Model Error:1040.93548443578[648192,649727] 121 Explicit 0 
2 		Model Error:923.28258276511[649728,651263] 121 Explicit 0 
1 	Model Error:5327.75204753362[651264,663551] 107 Trend 8 
2 		Model Error:570.013259932079[651264,652799] 121 Explicit 0 
2 		Model Error:688.064280388695[652800,654335] 121 Explicit 0 
2 		Model Error:852.067125229245[654336,655871] 121 Explicit 0 
2 		Model Error:833.550384425173[655872,657407] 121 Explicit 0 
2 		Model Error:2334.32605813356[657408,658943] 107 Implicit 0 
2 		Model Error:769.093015755287[658944,660479] 121 Explicit 0 
2 		Model Error:2280.43480274219[660480,662015] 121 Explicit 0 
2 		Model Error:796.806829324378[662016,663551] 121 Explicit 0 
1 	Model Error:4699.94193417589[663552,675839] 107 Trend 8 
2 		Model Error:836.166786706191[663552,665087] 121 Explicit 0 
2 		Model Error:2247.4857533753[665088,666623] 107 Implicit 0 
2 		Model Error:957.007716004817[666624,668159] 121 Explicit 0 
2 		Model Error:827.516742116663[668160,669695] 121 Explicit 0 
2 		Model Error:641.06626421462[669696,671231] 121 Explicit 0 
2 		Model Error:668.820758873488[671232,672767] 121 Explicit 0 
2 		Model Error:978.808849597561[672768,674303] 121 Explicit 0 
2 		Model Error:819.282703779845[674304,675839] 121 Explicit 0 
1 	Model Error:5136.60470451196[675840,688127] 107 Implicit 8 
2 		Model Error:820.530444018154[675840,677375] 121 Explicit 0 
2 		Model Error:1914.26978739047[677376,678911] 121 Explicit 0 
2 		Model Error:1475.59708944598[678912,680447] 121 Explicit 0 
2 		Model Error:885.839427199448[680448,681983] 121 Explicit 0 
2 		Model Error:1849.88796455918[681984,683519] 107 Implicit 0 
2 		Model Error:1032.52825016607[683520,685055] 121 Explicit 0 
2 		Model Error:813.262489437075[685056,686591] 121 Explicit 0 
2 		Model Error:557.704072521195[686592,688127] 121 Explicit 0 
1 	Model Error:5045.04940732411[688128,700415] 107 Trend 8 
2 		Model Error:685.233857132655[688128,689663] 121 Explicit 0 
2 		Model Error:925.537817378528[689664,691199] 121 Explicit 0 
2 		Model Error:782.012138747894[691200,692735] 121 Explicit 0 
2 		Model Error:2136.49763991097[692736,694271] 107 Trend 0 
2 		Model Error:760.385173988943[694272,695807] 121 Explicit 0 
2 		Model Error:2241.52933607253[695808,697343] 121 Explicit 0 
2 		Model Error:856.258553204723[697344,698879] 121 Explicit 0 
2 		Model Error:911.384839289109[698880,700415] 121 Explicit 0 
1 	Model Error:4855.92231315861[700416,712703] 107 Implicit 8 
2 		Model Error:1715.67200128738[700416,701951] 121 Explicit 0 
2 		Model Error:929.056378967703[701952,703487] 121 Explicit 0 
2 		Model Error:734.405335854062[703488,705023] 121 Explicit 0 
2 		Model Error:660.050912703686[705024,706559] 121 Explicit 0 
2 		Model Error:709.564391713779[706560,708095] 121 Explicit 0 
2 		Model Error:858.877749602463[708096,709631] 121 Explicit 0 
2 		Model Error:1413.8954259746[709632,711167] 121 Explicit 0 
2 		Model Error:708.986575465271[711168,712703] 121 Explicit 0 
1 	Model Error:5065.65148999465[712704,724991] 107 Implicit 8 
2 		Model Error:2311.882174051[712704,714239] 121 Explicit 0 
2 		Model Error:863.051433442582[714240,715775] 121 Explicit 0 
2 		Model Error:814.944224979241[715776,717311] 121 Explicit 0 
2 		Model Error:2236.37691313116[717312,718847] 107 Trend 0 
2 		Model Error:1017.76799038474[718848,720383] 121 Explicit 0 
2 		Model Error:817.080134364307[720384,721919] 121 Explicit 0 
2 		Model Error:594.190296919456[721920,723455] 121 Explicit 0 
2 		Model Error:661.707727780289[723456,724991] 121 Explicit 0 
1 	Model Error:5758.69184322929[724992,737279] 107 Trend 8 
2 		Model Error:955.377866851486[724992,726527] 121 Explicit 0 
2 		Model Error:762.32748041203[726528,728063] 121 Explicit 0 
2 		Model Error:1852.18422443613[728064,729599] 107 Trend 0 
2 		Model Error:791.987770146188[729600,731135] 121 Explicit 0 
2 		Model Error:2271.3916862308[731136,732671] 121 Explicit 0 
2 		Model Error:860.869239359788[732672,734207] 121 Explicit 0 
2 		Model Error:1020.26991273135[734208,735743] 121 Explicit 0 
2 		Model Error:1119.7002469186[735744,737279] 121 Explicit 0 
1 	Model Error:4779.76926162387[737280,749567] 107 Implicit 8 
2 		Model Error:911.636140619288[737280,738815] 121 Explicit 0 
2 		Model Error:655.961657096894[738816,740351] 121 Explicit 0 
2 		Model Error:675.149684374934[740352,741887] 121 Explicit 0 
2 		Model Error:815.267688452048[741888,743423] 121 Explicit 0 
2 		Model Error:846.725914182913[743424,744959] 121 Explicit 0 
2 		Model Error:2222.06213056474[744960,746495] 107 Implicit 0 
2 		Model Error:731.987731056899[746496,748031] 121 Explicit 0 
2 		Model Error:2241.99430207702[748032,749567] 121 Explicit 0 
1 	Model Error:4222.86907243717[749568,761855] 107 Implicit 8 
2 		Model Error:830.439613314935[749568,751103] 121 Explicit 0 
2 		Model Error:854.646701581274[751104,752639] 121 Explicit 0 
2 		Model Error:1992.93261714279[752640,754175] 121 Explicit 0 
2 		Model Error:957.074133575192[754176,755711] 121 Explicit 0 
2 		Model Error:812.579128144258[755712,757247] 121 Explicit 0 
2 		Model Error:624.194648928853[757248,758783] 121 Explicit 0 
2 		Model Error:677.429587031489[758784,760319] 121 Explicit 0 
2 		Model Error:1015.68289992976[760320,761855] 121 Explicit 0 
1 	Model Error:5788.370194184[761856,774143] 107 Implicit 8 
2 		Model Error:746.959686980408[761856,763391] 121 Explicit 0 
2 		Model Error:891.401679650349[763392,764927] 121 Explicit 0 
2 		Model Error:1829.71761941392[764928,766463] 121 Explicit 0 
2 		Model Error:1519.87251395427[766464,767999] 121 Explicit 0 
2 		Model Error:893.563100102678[768000,769535] 121 Explicit 0 
2 		Model Error:1807.61137781726[769536,771071] 107 Trend 0 
2 		Model Error:1099.73868290534[771072,772607] 121 Explicit 0 
2 		Model Error:854.088808703738[772608,774143] 121 Explicit 0 
1 	Model Error:4994.77581048787[774144,786431] 107 Implicit 8 
2 		Model Error:635.820402334211[774144,775679] 121 Explicit 0 
2 		Model Error:678.210192274186[775680,777215] 121 Explicit 0 
2 		Model Error:849.984177073151[777216,778751] 121 Explicit 0 
2 		Model Error:836.21750504314[778752,780287] 121 Explicit 0 
2 		Model Error:2210.62140944455[780288,781823] 107 Implicit 0 
2 		Model Error:677.715823818675[781824,783359] 121 Explicit 0 
2 		Model Error:2261.12911901281[783360,784895] 121 Explicit 0 
2 		Model Error:916.508514223257[784896,786431] 121 Explicit 0 
1 	Model Error:4726.07408922681[786432,798719] 107 Implicit 8 
2 		Model Error:878.85722872016[786432,787967] 121 Explicit 0 
2 		Model Error:1654.57625229138[787968,789503] 121 Explicit 0 
2 		Model Error:861.592336958645[789504,791039] 121 Explicit 0 
2 		Model Error:777.599524007164[791040,792575] 121 Explicit 0 
2 		Model Error:640.26972003539[792576,794111] 121 Explicit 0 
2 		Model Error:710.869439166112[794112,795647] 121 Explicit 0 
2 		Model Error:903.559811269297[795648,797183] 121 Explicit 0 
2 		Model Error:1286.80836637589[797184,798719] 121 Explicit 0 
1 	Model Error:5379.33791334695[798720,811007] 107 Implicit 8 
2 		Model Error:775.415421865073[798720,800255] 121 Explicit 0 
2 		Model Error:2397.81553285083[800256,801791] 121 Explicit 0 
2 		Model Error:835.114148039334[801792,803327] 121 Explicit 0 
2 		Model Error:844.317435379569[803328,804863] 121 Explicit 0 
2 		Model Error:2186.08622647968[804864,806399] 107 Trend 0 
2 		Model Error:1064.20489265135[806400,807935] 121 Explicit 0 
2 		Model Error:881.224972335498[807936,809471] 121 Explicit 0 
2 		Model Error:643.495678552907[809472,811007] 121 Explicit 0 
1 	Model Error:4849.59209427444[811008,823295] 107 Implicit 8 
2 		Model Error:689.984709247103[811008,812543] 121 Explicit 0 
2 		Model Error:938.303757488073[812544,814079] 121 Explicit 0 
2 		Model Error:761.899968025213[814080,815615] 121 Explicit 0 
2 		Model Error:1932.66636778574[815616,817151] 107 Trend 0 
2 		Model Error:735.221739960434[817152,818687] 121 Explicit 0 
2 		Model Error:2225.12986157191[818688,820223] 121 Explicit 0 
2 		Model Error:902.41632860036[820224,821759] 121 Explicit 0 
2 		Model Error:1040.27011966337[821760,823295] 121 Explicit 0 
1 	Model Error:4647.62245762575[823296,835583] 107 Trend 8 
2 		Model Error:1154.51806107409[823296,824831] 121 Explicit 0 
2 		Model Error:900.153734415107[824832,826367] 121 Explicit 0 
2 		Model Error:681.288550693978[826368,827903] 121 Explicit 0 
2 		Model Error:655.656691943186[827904,829439] 121 Explicit 0 
2 		Model Error:787.72214435081[829440,830975] 121 Explicit 0 
2 		Model Error:832.272100289614[830976,832511] 121 Explicit 0 
2 		Model Error:2273.22245424375[832512,834047] 107 Implicit 0 
2 		Model Error:783.141699864922[834048,835583] 121 Explicit 0 
1 	Model Error:5278.83226000912[835584,847871] 107 Trend 8 
2 		Model Error:2339.41302349242[835584,837119] 121 Explicit 0 
2 		Model Error:824.566352876223[837120,838655] 121 Explicit 0 
2 		Model Error:804.731783595264[838656,840191] 121 Explicit 0 
2 		Model Error:2295.1488422343[840192,841727] 107 Implicit 0 
2 		Model Error:981.212388233143[841728,843263] 121 Explicit 0 
2 		Model Error:827.915516616325[843264,844799] 121 Explicit 0 
2 		Model Error:652.850082148114[844800,846335] 121 Explicit 0 
2 		Model Error:679.624526834086[846336,847871] 121 Explicit 0 
1 	Model Error:5757.48973827618[847872,860159] 107 Implicit 8 
2 		Model Error:979.605664697865[847872,849407] 121 Explicit 0 
2 		Model Error:765.857695797771[849408,850943] 121 Explicit 0 
2 		Model Error:1032.45465235736[850944,852479] 121 Explicit 0 
2 		Model Error:1734.52274861827[852480,854015] 121 Explicit 0 
2 		Model Error:1782.71189929041[854016,855551] 121 Explicit 0 
2 		Model Error:917.714265971059[855552,857087] 121 Explicit 0 
2 		Model Error:1399.98408317978[857088,858623] 121 Explicit 0 
2 		Model Error:1038.04156770623[858624,860159] 121 Explicit 0 
1 	Model Error:5114.44708550099[860160,872447] 107 Trend 8 
2 		Model Error:848.377112590715[860160,861695] 121 Explicit 0 
2 		Model Error:571.59846751779[861696,863231] 121 Explicit 0 
2 		Model Error:669.856177756894[863232,864767] 121 Explicit 0 
2 		Model Error:905.450957553468[864768,866303] 121 Explicit 0 
2 		Model Error:792.477056832868[866304,867839] 121 Explicit 0 
2 		Model Error:2268.25773760307[867840,869375] 107 Implicit 0 
2 		Model Error:737.236511988878[869376,870911] 121 Explicit 0 
2 		Model Error:2254.71522338713[870912,872447] 121 Explicit 0 
1 	Model Error:4249.61026841218[872448,884735] 107 Implicit 8 
2 		Model Error:861.275870849335[872448,873983] 121 Explicit 0 
2 		Model Error:790.365652241686[873984,875519] 121 Explicit 0 
2 		Model Error:2072.08215788254[875520,877055] 107 Implicit 0 
2 		Model Error:918.056686282853[877056,878591] 121 Explicit 0 
2 		Model Error:810.449342023734[878592,880127] 121 Explicit 0 
2 		Model Error:649.906425969355[880128,881663] 121 Explicit 0 
2 		Model Error:707.741582075512[881664,883199] 121 Explicit 0 
2 		Model Error:891.442726970017[883200,884735] 121 Explicit 0 
1 	Model Error:5769.78378916816[884736,897023] 107 Implicit 8 
2 		Model Error:1137.46010530043[884736,886271] 121 Explicit 0 
2 		Model Error:707.854564508059[886272,887807] 121 Explicit 0 
2 		Model Error:2274.32650776972[887808,889343] 121 Explicit 0 
2 		Model Error:964.058886387895[889344,890879] 121 Explicit 0 
2 		Model Error:816.377591093944[890880,892415] 121 Explicit 0 
2 		Model Error:2197.89604261711[892416,893951] 107 Implicit 0 
2 		Model Error:1020.43639520816[893952,895487] 121 Explicit 0 
2 		Model Error:788.410185237983[895488,897023] 121 Explicit 0 
1 	Model Error:5262.03528370534[897024,909311] 107 Trend 8 
2 		Model Error:584.753372291569[897024,898559] 121 Explicit 0 
2 		Model Error:678.708258381455[898560,900095] 121 Explicit 0 
2 		Model Error:906.992951005297[900096,901631] 121 Explicit 0 
2 		Model Error:755.141018574141[901632,903167] 121 Explicit 0 
2 		Model Error:1985.2279534109[903168,904703] 107 Implicit 0 
2 		Model Error:683.556527988068[904704,906239] 121 Explicit 0 
2 		Model Error:2221.39870971419[906240,907775] 121 Explicit 0 
2 		Model Error:872.084363067195[907776,909311] 121 Explicit 0 
1 	Model Error:4790.86090706728[909312,921599] 107 Implicit 8 
2 		Model Error:951.635364193855[909312,910847] 121 Explicit 0 
2 		Model Error:1246.7536912763[910848,912383] 121 Explicit 0 
2 		Model Error:897.907860048123[912384,913919] 121 Explicit 0 
2 		Model Error:731.354944056984[913920,915455] 121 Explicit 0 
2 		Model Error:653.186973012802[915456,916991] 121 Explicit 0 
2 		Model Error:772.155025907785[916992,918527] 121 Explicit 0 
2 		Model Error:813.384247583912[918528,920063] 121 Explicit 0 
2 		Model Error:2160.50713924036[920064,921599] 107 Implicit 0 
1 	Model Error:5172.48175770407[921600,933887] 107 Implicit 8 
2 		Model Error:693.016055062471[921600,923135] 121 Explicit 0 
2 		Model Error:2262.81430300938[923136,924671] 121 Explicit 0 
2 		Model Error:853.55322463996[924672,926207] 121 Explicit 0 
2 		Model Error:787.827410457117[926208,927743] 121 Explicit 0 
2 		Model Error:2315.92114153457[927744,929279] 107 Trend 0 
2 		Model Error:957.684391414776[929280,930815] 121 Explicit 0 
2 		Model Error:812.603312459032[930816,932351] 121 Explicit 0 
2 		Model Error:615.095697106863[932352,933887] 121 Explicit 0 
1 	Model Error:5143.27227773894[933888,946175] 107 Trend 8 
2 		Model Error:670.800015711735[933888,935423] 121 Explicit 0 
2 		Model Error:986.898524818294[935424,936959] 121 Explicit 0 
2 		Model Error:762.309904482972[936960,938495] 121 Explicit 0 
2 		Model Error:1139.77206565011[938496,940031] 121 Explicit 0 
2 		Model Error:1369.74820061889[940032,941567] 121 Explicit 0 
2 		Model Error:1806.34065618598[941568,943103] 121 Explicit 0 
2 		Model Error:836.962204772251[943104,944639] 121 Explicit 0 
2 		Model Error:1407.6976133585[944640,946175] 121 Explicit 0 
1 	Model Error:4731.43412202458[946176,958463] 107 Implicit 8 
2 		Model Error:1064.56811173144[946176,947711] 121 Explicit 0 
2 		Model Error:915.322135981165[947712,949247] 121 Explicit 0 
2 		Model Error:624.039228162743[949248,950783] 121 Explicit 0 
2 		Model Error:666.337662586266[950784,952319] 121 Explicit 0 
2 		Model Error:807.682129297784[952320,953855] 121 Explicit 0 
2 		Model Error:825.911092278242[953856,955391] 121 Explicit 0 
2 		Model Error:2204.61442803168[955392,956927] 107 Implicit 0 
2 		Model Error:668.084978115447[956928,958463] 121 Explicit 0 
1 	Model Error:4905.25325006177[958464,970751] 107 Implicit 8 
2 		Model Error:2262.0470399457[958464,959999] 121 Explicit 0 
2 		Model Error:899.675414476616[960000,961535] 121 Explicit 0 
2 		Model Error:859.978945203155[961536,963071] 121 Explicit 0 
2 		Model Error:1854.78225831668[963072,964607] 121 Explicit 0 
2 		Model Error:874.89229573917[964608,966143] 121 Explicit 0 
2 		Model Error:796.255180654414[966144,967679] 121 Explicit 0 
2 		Model Error:607.064244311012[967680,969215] 121 Explicit 0 
2 		Model Error:715.635382118318[969216,970751] 121 Explicit 0 
1 	Model Error:5301.37184571385[970752,983039] 107 Trend 8 
2 		Model Error:911.800439410308[970752,972287] 121 Explicit 0 
2 		Model Error:1027.00154717224[972288,973823] 121 Explicit 0 
2 		Model Error:758.415993698334[973824,975359] 121 Explicit 0 
2 		Model Error:2392.21949890912[975360,976895] 121 Explicit 0 
2 		Model Error:1014.6154247438[976896,978431] 121 Explicit 0 
2 		Model Error:837.935972815707[978432,979967] 121 Explicit 0 
2 		Model Error:2031.62056660662[979968,981503] 107 Trend 0 
2 		Model Error:1088.73761916496[981504,983039] 121 Explicit 0 
1 	Model Error:4888.63205711493[983040,995327] 107 Implicit 8 
2 		Model Error:881.170137128356[983040,984575] 121 Explicit 0 
2 		Model Error:632.751198434256[984576,986111] 121 Explicit 0 
2 		Model Error:688.556983778224[986112,987647] 121 Explicit 0 
2 		Model Error:898.611423376453[987648,989183] 121 Explicit 0 
2 		Model Error:820.493963066212[989184,990719] 121 Explicit 0 
2 		Model Error:2033.57578237427[990720,992255] 107 Trend 0 
2 		Model Error:639.737916982296[992256,993791] 121 Explicit 0 
2 		Model Error:2195.04511597146[993792,995327] 121 Explicit 0 
1 	Model Error:2640.87507465527[995328,999935] 107 Implicit 3 
2 		Model Error:933.838367909404[995328,996863] 121 Explicit 0 
2 		Model Error:1040.45038182854[996864,998399] 121 Explicit 0 
2 		Model Error:1257.92313604138[998400,999935] 121 Explicit 0 
