3	6	0	6144
3	1917	205.89104983684	6144
3	1920	205.89104983684	6144
3	2319	72.1805018698144	6144
3	2322	72.1805018698144	6144
6	1917	205.89104983684	6144
6	1920	205.89104983684	6144
6	2319	72.1805018698144	6144
6	2322	72.1805018698144	6144
105	108	0	6144
105	657	271.53613433802	6144
105	1086	248.723308776293	6144
105	1089	248.723308776293	6144
105	1284	486.077126943388	6144
105	1287	486.077126943388	6144
105	1491	414.718094604902	6144
105	1494	414.718094604902	6144
105	1689	451.423376397435	6144
105	1692	451.423376397435	6144
105	2019	385.190964873193	6144
105	2022	385.190964873193	6144
105	2517	163.699312810017	6144
105	2520	163.699312810017	6144
105	2871	49.5340639098748	6144
105	2874	49.5340639098748	6144
108	657	271.53613433802	6144
108	1086	248.723308776293	6144
108	1089	248.723308776293	6144
108	1284	486.077126943388	6144
108	1287	486.077126943388	6144
108	1491	414.718094604902	6144
108	1494	414.718094604902	6144
108	1689	451.423376397435	6144
108	1692	451.423376397435	6144
108	2019	385.190964873193	6144
108	2022	385.190964873193	6144
108	2517	163.699312810017	6144
108	2520	163.699312810017	6144
108	2871	49.5340639098748	6144
108	2874	49.5340639098748	6144
207	210	0	6144
207	405	910.766415110447	6144
207	408	910.766415110447	6144
207	459	289.93598270245	6144
207	462	289.93598270245	6144
207	858	902.836404864001	6144
207	861	902.836404864001	6144
207	888	260.11647386017	6144
207	891	260.11647386017	6144
207	1338	288.698652779528	6144
207	1719	279.493759441226	6144
207	1722	279.493759441226	6144
207	2121	221.388347393083	6144
207	2124	221.388347393083	6144
207	2619	117.88501777382	6144
207	2622	117.88501777382	6144
207	2817	906.599579376258	6144
207	2820	906.599579376258	6144
207	2973	58.9751872507021	6144
207	2976	58.9751872507021	6144
207	3171	908.221681377035	6144
207	3174	908.221681377035	6144
207	3225	258.063222816869	6144
207	3228	258.063222816869	6144
210	405	910.766415110447	6144
210	408	910.766415110447	6144
210	459	289.93598270245	6144
210	462	289.93598270245	6144
210	858	902.836404864001	6144
210	861	902.836404864001	6144
210	888	260.11647386017	6144
210	891	260.11647386017	6144
210	1338	288.698652779528	6144
210	1719	279.493759441226	6144
210	1722	279.493759441226	6144
210	2121	221.388347393083	6144
210	2124	221.388347393083	6144
210	2619	117.88501777382	6144
210	2622	117.88501777382	6144
210	2817	906.599579376258	6144
210	2820	906.599579376258	6144
210	2973	58.9751872507021	6144
210	2976	58.9751872507021	6144
210	3171	908.221681377035	6144
210	3174	908.221681377035	6144
210	3225	258.063222816869	6144
210	3228	258.063222816869	6144
405	408	0	6144
405	459	711.52795035578	6144
405	462	711.52795035578	6144
405	858	49.6546241154105	6144
405	861	49.6546241154105	6144
405	888	875.734452909907	6144
405	891	875.734452909907	6144
405	1338	994.021151464427	6144
405	1719	1061.0334717135	6144
405	1722	1061.0334717135	6144
405	2121	1059.06424556132	6144
405	2124	1059.06424556132	6144
405	2619	993.5167696412	6144
405	2622	993.5167696412	6144
405	2817	39.8617308152815	6144
405	2820	39.8617308152815	6144
405	2973	871.543676275192	6144
405	2976	871.543676275192	6144
405	3171	25.1886895592021	6144
405	3174	25.1886895592021	6144
405	3225	767.861434907595	6144
405	3228	767.861434907595	6144
408	459	711.52795035578	6144
408	462	711.52795035578	6144
408	858	49.6546241154105	6144
408	861	49.6546241154105	6144
408	888	875.734452909907	6144
408	891	875.734452909907	6144
408	1338	994.021151464427	6144
408	1719	1061.0334717135	6144
408	1722	1061.0334717135	6144
408	2121	1059.06424556132	6144
408	2124	1059.06424556132	6144
408	2619	993.5167696412	6144
408	2622	993.5167696412	6144
408	2817	39.8617308152815	6144
408	2820	39.8617308152815	6144
408	2973	871.543676275192	6144
408	2976	871.543676275192	6144
408	3171	25.1886895592021	6144
408	3174	25.1886895592021	6144
408	3225	767.861434907595	6144
408	3228	767.861434907595	6144
411	414	7.41900417839287	384
411	417	10.9393057399236	384
411	420	13.8768945188531	384
411	423	17.6938599335852	384
411	426	21.4569820771613	384
411	429	19.2914297850852	384
411	432	18.7710509553933	384
411	435	20.0265982255661	384
411	438	21.1691434361954	384
411	441	22.7803118044616	384
411	444	23.0123788765038	384
411	447	24.1363812726844	384
411	450	22.728509390206	384
411	453	19.6257945765467	384
411	456	16.7804547966555	384
411	1290	21.6565683178957	384
411	1293	21.3387911420344	384
411	1296	21.083102946245	384
411	1299	20.4537766591368	384
411	1302	20.5988976803633	384
411	1305	20.2479987021002	384
411	1308	21.8175625410882	384
411	1311	23.4814965792886	384
411	1314	24.2215759276222	384
411	1317	22.0411756472119	384
411	1320	18.5227376276877	384
411	1323	18.9536358413026	384
411	1326	18.1382185403344	384
411	1329	17.8497039198786	384
411	1332	24.8000543015889	384
411	1335	31.7326411107818	384
411	2823	11.728344519876	384
411	2826	8.35841128975546	384
411	2829	5.13845516688475	384
411	2832	9.61158647700159	384
411	2835	13.3033002899125	384
411	2838	15.4513215839562	384
411	2841	19.0045377372663	384
411	2844	19.6468951774964	384
411	2847	18.5764299963128	384
411	2850	21.1414446569781	384
411	2853	22.455415552435	384
411	2856	22.2883570157684	384
411	2859	22.9863318606428	384
411	2862	23.1042558596852	384
411	2865	21.5768316694762	384
411	2868	21.4563826765845	384
411	3177	6.86484420824883	384
411	3180	11.123723188014	384
411	3183	11.3835752400919	384
411	3186	14.1892469700866	384
411	3189	20.500178948554	384
411	3192	20.5325718990325	384
411	3195	21.8390600320414	384
411	3198	21.6565679366431	384
411	3201	21.5327618934579	384
411	3204	20.3610403753654	384
411	3207	20.9829667385748	384
411	3210	23.1351510884722	384
411	3213	23.7990613758791	384
411	3216	22.5502015733055	384
411	3219	19.8192726396982	384
411	3222	20.1317145517633	384
