90	99	632979	3342	6234
91	99	632685	108	5907
92	99	632391	2430	5328
93	101	632093	132	5931
94	99	631799	282	6078
95	99	631505	1002	3909
96	0	631505	3432	6327
97	99	631211	54	5853
98	99	630917	1218	4137
99	99	630623	1203	4122
100	99	630329	3696	6594
101	0	630329	513	6312
102	99	630035	1869	4773
103	99	629741	816	6618
104	99	629447	438	3342
105	99	629153	468	3375
106	99	628859	2100	5001
107	99	628565	3747	6642
108	99	628271	3711	6609
109	99	627977	732	5094
110	99	627683	1335	4248
111	99	627389	27	5829
112	99	627095	603	3507
113	99	626801	2160	5058
114	99	626507	3165	6060
115	99	626213	945	3855
116	0	626213	453	6249
117	99	625919	624	3528
118	0	625919	840	6642
119	99	625625	1152	4062
120	99	625331	222	6021
121	99	625037	3687	6582
122	99	624743	1371	4287
123	99	624449	2118	5016
124	99	624155	297	6093
125	99	623861	2136	5034
126	99	623567	2400	5298
127	99	623273	2664	5568
128	99	622979	1167	4083
129	99	622685	2472	5370
130	0	622685	3216	6108
131	99	622391	2385	5283
132	99	622097	117	5916
133	99	621803	1056	3966
134	99	621509	2127	5025
135	99	621215	168	5970
136	0	621215	3507	6405
137	99	620921	3633	6528
138	99	620627	765	6567
139	99	620333	2493	5391
140	99	620039	675	3579
141	99	619745	99	5898
142	0	619745	5094	6537
143	99	619451	840	3747
144	99	619157	2607	5511
145	99	618863	1080	3990
146	99	618569	747	3654
147	0	618569	2196	5094
148	99	618275	1839	4740
149	0	618275	780	6582
150	0	618275	675	6477
151	99	617981	3756	6651
152	0	617981	3720	6618
153	99	617687	1389	4302
154	99	617393	2550	5448
155	99	617099	1269	2715
156	0	617099	3612	6510
157	99	616805	912	3822
158	99	616511	1785	4683
159	99	616217	1095	4005
160	0	616217	789	6594
161	99	615923	495	6291
162	99	615629	552	3453
163	99	615335	2439	5337
164	99	615041	2415	5313
165	99	614747	1566	4476
166	0	614747	2715	4185
167	102	614448	2154	3603
168	99	614154	705	3612
169	99	613860	2598	5502
170	0	613860	849	6651
171	102	613563	399	6195
172	99	613269	297	3201
173	99	612975	312	3216
174	99	612681	270	6069
175	0	612681	3201	6093
176	99	612387	789	3696
177	0	612387	438	6234
178	0	612387	2184	6528
179	99	612093	780	3687
180	99	611799	3231	6123
181	0	611799	327	6123
182	118	611472	2823	4281
183	99	611178	2184	3633
184	99	610884	282	3183
185	99	610590	2229	5127
186	0	610590	3156	6051
187	99	610296	1038	3951
188	99	610002	1557	4467
189	99	609708	765	3669
190	99	609414	1071	3981
191	0	609414	261	6060
192	99	609120	2841	5742
193	0	609120	3255	6150
194	0	609120	3183	6078
195	99	608826	2655	5559
196	99	608532	1518	4431
197	0	608532	3240	6132
198	0	608532	552	6351
199	99	608238	816	3720
200	0	608238	804	6609
201	0	608238	3669	6567
202	0	608238	723	6528
203	99	607944	804	3711
204	99	607650	36	2940
205	99	607358	2892	5793
206	0	607358	3126	6021
207	99	607064	168	3072
208	99	606770	2532	5433
209	99	606476	2775	5676
210	99	606182	2523	5421
211	99	605888	849	3756
212	99	605594	222	3126
213	99	605300	18	5820
214	99	605006	1494	4407
215	99	604712	2640	5544
216	0	604712	3141	6036
217	99	604418	261	3165
218	0	604418	3174	6069
219	99	604124	2757	5661
220	99	603830	27	2931
221	99	603536	252	3156
222	99	603242	2580	5481
223	99	602948	723	2184
224	99	602654	927	3840
225	99	602360	336	3240
226	99	602066	954	3864
227	99	601772	2622	5529
228	99	601478	2679	5583
229	0	601478	3087	5985
230	99	601184	2856	5757
231	99	600890	2736	5640
232	99	600596	351	3255
233	99	600302	2871	5772
234	99	600008	2697	5598
235	99	599714	2508	5406
236	99	599420	183	3087
237	99	599126	36	5838
238	99	598832	237	3141
239	0	598832	3072	5970
240	0	598832	2931	5829
241	0	598832	723	3633
242	99	598538	2826	5727
243	99	598244	327	3231
244	0	598244	3018	5916
245	99	597950	18	2922
246	99	597656	270	3174
247	0	597656	3009	5907
248	0	597656	2940	5838
249	99	597362	117	3018
250	0	597362	2958	5853
251	99	597068	108	3009
252	99	596774	54	2958
253	0	596774	2922	5820
254	127	596438	2256	2982
255	110	596127	480	4836
256	103	595827	1887	5499
257	101	595529	897	3057
258	109	595219	2637	4119
259	0	595219	3480	4932
260	0	595219	4932	6378
261	0	595219	2031	3480
262	0	595219	2031	6378
263	119	594891	567	2022
264	0	594891	579	4932
265	99	594597	579	2031
266	108	594288	435	4791
267	119	593960	192	2367
268	105	593654	2325	4497
269	101	593356	402	4038
270	0	593356	4038	6198
271	0	593356	2385	4557
272	99	593062	1650	2385
273	0	593062	4557	5283
274	0	593062	1650	5283
275	105	592756	5214	6687
276	122	592425	3099	4551
277	107	592117	3351	4080
278	115	591793	2193	5088
279	0	591793	3786	5946
280	101	591495	147	3786
281	0	591495	870	4497
282	119	591167	567	4917
283	0	591167	1725	3909
284	99	590873	1002	1725
285	99	590579	237	987
286	103	590279	1227	6309
287	0	590279	987	6036
288	0	590279	870	6687
289	0	590279	987	3141
290	103	589979	1887	6231
291	0	589979	2592	4791
292	0	589979	1854	4038
293	0	589979	2493	4683
294	0	589979	4683	5391
295	0	589979	3375	4122
296	107	589671	1914	3351
297	101	589373	147	2310
298	0	589373	1203	3375
299	0	589373	2310	5946
300	0	589373	468	4122
301	99	589079	1785	2493
302	0	589079	1785	5391
303	99	588785	468	1203
304	99	588491	4641	5355
305	0	588491	1740	5355
306	0	588491	201	3840
307	99	588197	201	927
308	0	588197	3840	6000
309	105	587891	870	2325
310	0	587891	927	6000
311	99	587597	1626	3801
312	0	587597	3801	4530
313	105	587291	870	5214
314	101	586993	402	1854
315	0	586993	3480	4209
316	0	586993	579	4209
317	0	586993	1854	6198
318	0	586993	1293	3480
319	99	586699	579	1293
320	0	586699	1596	3057
321	0	586699	4209	6378
322	0	586699	1293	6378
323	0	586699	2622	4098
324	99	586405	1182	2622
325	0	586405	4098	5529
326	99	586111	270	1002
327	0	586111	1182	5529
328	0	586111	270	3909
329	0	586111	1002	6069
330	0	586111	1002	3174
331	0	586111	2655	6300
332	99	585817	504	2655
333	0	585817	3909	6069
334	0	585817	1635	3822
335	99	585523	912	1635
336	0	585523	4137	4872
337	0	585523	1971	4137
338	0	585523	3174	3909
339	0	585523	5559	6300
340	0	585523	504	5559
341	0	585523	3822	4539
342	0	585523	1218	4872
343	0	585523	912	4539
344	99	585229	1218	1971
345	99	584935	4530	5241
346	0	584935	5568	6312
347	0	584935	1626	5241
348	99	584641	978	1716
349	0	584641	3417	5568
350	0	584641	2664	6312
351	0	584641	1002	3156
352	0	584641	3156	3909
353	0	584641	513	5568
354	0	584641	2664	3417
355	0	584641	1002	6051
356	0	584641	1956	4122
357	99	584347	513	2664
358	99	584053	1203	1956
359	0	584053	3909	6051
360	0	584053	252	1002
361	101	583755	1662	3105
362	0	583755	252	3909
363	0	583755	1914	4080
364	0	583755	2994	6627
365	101	583457	825	2994
366	0	583457	1611	5259
367	99	583163	1611	2358
368	99	582869	1707	2439
369	0	582869	1707	5337
370	0	582869	2439	4611
371	0	582869	4611	5337
372	99	582575	1245	2679
373	0	582575	2679	4161
374	0	582575	1245	5583
375	0	582575	2697	4152
376	0	582575	4161	5583
377	0	582575	4152	5598
378	99	582281	1236	2697
379	0	582281	1596	3786
380	101	581983	2994	5169
381	0	581983	1236	5598
382	0	581983	1557	6642
383	0	581983	1557	3747
384	108	581674	435	2592
385	0	581674	3933	5370
386	99	581380	840	1557
387	99	581086	4977	5700
388	0	581086	2079	5700
389	99	580792	2472	3933
390	0	580792	4467	6642
391	0	580792	3747	4467
392	0	580792	840	4467
393	99	580498	1938	6267
394	0	580498	2640	4137
395	0	580498	2679	4152
396	99	580204	1218	2640
397	0	580204	4842	6267
398	0	580204	4137	5544
399	0	580204	1236	2679
400	0	580204	1218	5544
401	108	579895	3	2904
402	0	579895	2814	3543
403	117	579569	1311	3489
404	99	579275	639	2814
405	0	579275	2814	6444
406	0	579275	4152	5583
407	109	578965	2637	6258
408	0	578965	1236	5583
409	99	578671	3801	5205
410	0	578671	1596	5931
411	99	578377	2784	6426
412	101	578079	132	1596
413	99	577785	3528	5685
414	0	577785	624	5685
415	0	577785	504	4152
416	99	577491	504	1236
417	0	577491	4152	6300
418	0	577491	1236	6300
419	0	577491	987	3156
420	0	577491	5169	6627
421	0	577491	2064	5700
422	0	577491	825	5169
423	0	577491	2310	5931
424	99	577197	1134	3315
425	101	576899	3042	6672
426	0	576899	987	6051
427	0	576899	2325	6687
428	0	576899	2559	6180
429	0	576899	132	2310
430	0	576899	252	987
431	101	576601	384	2559
432	0	576601	897	1596
433	0	576601	5529	6267
434	0	576601	2022	4917
435	119	576273	279	2454
436	0	576273	3042	3057
437	0	576273	2622	6267
438	99	575979	987	2430
439	0	575979	987	5328
440	99	575685	2607	4071
441	0	575685	4071	5511
442	0	575685	2310	3786
443	0	575685	2580	3315
444	0	575685	3315	5481
445	101	575387	897	3042
446	0	575387	486	6267
447	0	575387	1899	2622
448	0	575387	5499	6231
449	0	575387	3393	6267
450	0	575387	6267	6282
451	0	575387	1899	5529
452	99	575093	168	1650
453	0	575093	1650	5970
454	0	575093	2622	4803
455	0	575093	1650	3072
456	0	575093	4557	5970
457	0	575093	168	4557
458	0	575093	1236	2655
459	0	575093	2655	4152
460	0	575093	4803	5529
461	99	574799	816	1545
462	0	574799	3072	4557
463	0	574799	816	4458
464	0	574799	4497	6687
465	0	574799	1545	6618
466	0	574799	4458	6618
467	0	574799	1236	5559
468	0	574799	4152	5559
469	99	574505	1320	2064
470	0	574505	1545	3720
471	0	574505	2757	4233
472	0	574505	3720	4458
473	0	574505	2679	5598
474	0	574505	5583	5598
475	0	574505	2679	2697
476	0	574505	2697	5583
477	99	574211	1320	2757
478	0	574211	2064	4233
479	99	573917	1626	2376
480	0	573917	2358	3855
481	0	573917	2376	4530
482	0	573917	1626	5274
483	0	573917	4233	5661
484	0	573917	4530	5274
485	0	573917	2532	4005
486	0	573917	1320	5661
487	0	573917	3855	5259
488	0	573917	945	2358
489	99	573623	1095	2532
490	99	573329	1527	2271
491	0	573329	2271	4440
492	99	573035	252	2415
493	118	572708	4281	5709
494	0	572708	4497	5214
495	0	572708	1245	4152
496	0	572708	2415	6051
497	99	572414	1236	1245
498	0	572414	4947	5685
499	0	572414	945	5259
500	0	572414	2046	5685
501	0	572414	4152	4161
502	0	572414	1626	5205
503	0	572414	1236	4161
504	0	572414	495	2655
505	0	572414	4005	5433
506	0	572414	495	5559
507	0	572414	4530	5205
508	0	572414	2823	5709
509	0	572414	2655	6291
510	0	572414	4740	5448
511	0	572414	5559	6291
512	0	572414	4602	5328
513	0	572414	252	5313
514	0	572414	1095	5433
515	0	572414	4119	6258
516	0	572414	5313	6051
517	0	572414	5283	6021
518	0	572414	1698	5328
519	0	572414	3786	5931
520	0	572414	2430	4602
521	0	572414	2550	4740
522	0	572414	2415	3156
523	0	572414	132	3786
524	0	572414	222	5283
525	0	572414	1698	2430
526	0	572414	2385	6021
527	0	572414	1839	5448
528	106	572107	48	2949
529	0	572107	1596	3042
530	0	572107	3126	5283
531	0	572107	222	2385
532	99	571813	1839	2550
533	0	571813	3156	5313
534	0	571813	2385	3126
535	0	571813	426	5502
536	99	571519	426	2598
537	0	571519	2358	6000
538	0	571519	201	2358
539	0	571519	4098	6249
540	0	571519	1182	6249
541	0	571519	3360	4098
542	0	571519	1182	3360
543	0	571519	5259	6000
544	0	571519	201	5259
545	0	571519	453	4098
546	99	571225	453	1182
547	0	571225	2064	5676
548	0	571225	4248	4977
549	99	570931	2064	2775
550	0	570931	2079	4248
551	0	570931	1335	4977
552	99	570637	1335	2079
553	0	570637	2031	4209
554	0	570637	1293	2031
555	0	570637	4209	4932
556	0	570637	1293	4932
557	0	570637	987	1725
558	0	570637	528	1956
559	0	570637	1956	6327
560	0	570637	4233	5676
561	0	570637	1956	3432
562	0	570637	1320	5676
563	0	570637	2775	4233
564	0	570637	1320	2775
565	0	570637	2064	4248
566	0	570637	1725	3156
567	101	570341	3468	5637
568	0	570341	1335	2064
569	0	570341	252	1725
570	0	570341	1725	6051
571	0	570341	504	3393
572	0	570341	504	6282
573	99	570047	486	504
574	0	570047	1800	3981
575	99	569753	1071	1800
576	0	569753	2031	4218
577	0	569753	3393	6300
578	0	569753	6282	6300
579	0	569753	486	6300
580	0	569753	3156	5328
581	0	569753	1302	2031
582	0	569753	3057	3786
583	0	569753	4218	4932
584	0	569753	1302	4932
585	0	569753	2430	3156
586	0	569753	495	1236
587	0	569753	4458	5889
588	0	569753	495	4152
589	0	569753	90	4458
590	0	569753	5328	6051
591	0	569753	1236	6291
592	0	569753	1545	5889
593	0	569753	4152	6291
594	0	569753	90	1545
595	0	569753	495	6300
596	0	569753	6291	6300
597	0	569753	3174	5328
598	0	569753	495	504
599	0	569753	252	5328
600	0	569753	2430	6051
601	0	569753	504	6291
602	0	569753	2430	3174
603	0	569753	2325	5214
604	0	569753	1245	6312
605	99	569459	183	201
606	0	569459	183	6000
607	0	569459	1245	3417
608	0	569459	5328	6069
609	0	569459	4161	6312
610	0	569459	252	2430
611	0	569459	3417	4161
612	0	569459	201	5985
613	0	569459	513	1245
614	0	569459	5985	6000
615	0	569459	2430	6069
616	0	569459	513	4161
617	0	569459	270	5328
618	99	569165	969	978
619	0	569165	270	2430
620	0	569165	2622	6249
621	0	569165	201	3087
622	0	569165	3087	6000
623	0	569165	201	3855
624	99	568871	201	945
625	0	568871	3855	6000
626	0	568871	945	6000
627	0	568871	2523	3255
628	0	568871	2622	3360
629	0	568871	5529	6249
630	99	568577	3033	3777
631	0	568577	5568	6291
632	0	568577	453	2622
633	0	568577	3360	5529
634	0	568577	2664	6291
635	0	568577	2523	6150
636	0	568577	2358	3840
637	99	568283	351	2523
638	0	568283	453	5529
639	0	568283	132	3042
640	0	568283	495	5568
641	0	568283	3255	5421
642	0	568283	3042	5931
643	0	568283	3840	5259
644	0	568283	1725	3174
645	0	568283	495	2664
646	0	568283	1725	5328
647	0	568283	270	1725
648	0	568283	5421	6150
649	0	568283	351	5421
650	0	568283	927	2358
651	0	568283	1725	6069
652	0	568283	1245	5568
653	0	568283	1725	2430
654	0	568283	4161	5568
655	0	568283	2508	6132
656	0	568283	1245	2664
657	0	568283	2664	4161
658	0	568283	927	5259
659	99	567989	336	2508
660	0	567989	2508	3240
661	0	567989	4887	5598
662	0	567989	5406	6132
663	0	567989	270	3156
664	99	567695	2697	4887
665	0	567695	1245	2697
666	0	567695	2523	4716
667	0	567695	336	5406
668	0	567695	2697	4161
669	0	567695	3240	5406
670	0	567695	1245	5598
671	99	567401	1320	2784
672	0	567401	3156	6069
673	99	567107	3306	4758
674	0	567107	270	6051
675	0	567107	4161	5598
676	0	567107	2784	4233
677	0	567107	4716	5421
678	0	567107	1815	2523
679	0	567107	2310	6672
680	99	566813	252	270
681	0	566813	3156	3174
682	0	566813	6051	6069
683	101	566515	384	4023
684	0	566515	1815	5421
685	0	566515	4023	6180
686	0	566515	3360	6234
687	0	566515	252	6069
688	0	566515	3342	3360
689	0	566515	3141	4602
690	0	566515	453	6234
691	101	566217	3402	4851
692	0	566217	3174	6051
693	0	566217	453	3342
694	0	566217	6234	6249
695	0	566217	438	3360
696	0	566217	3342	6249
697	99	565923	1587	2295
698	99	565629	438	453
699	0	565629	1698	3141
700	0	565629	4803	6249
701	0	565629	1587	5190
702	0	565629	1596	5946
703	0	565629	438	6249
704	0	565629	252	3174
705	0	565629	147	1596
706	0	565629	54	6582
707	0	565629	3360	4803
708	0	565629	54	3687
709	0	565629	1899	6249
710	0	565629	4098	6300
711	0	565629	4602	6036
712	0	565629	453	4803
713	0	565629	5853	6582
714	0	565629	1899	3360
715	0	565629	504	4098
716	0	565629	3687	5853
717	0	565629	237	4602
718	0	565629	1182	6300
719	0	565629	1698	6036
720	99	565335	453	1899
721	0	565335	5946	6672
722	0	565335	147	6672
723	0	565335	504	1182
724	99	565041	54	780
725	99	564747	237	1698
726	0	564747	4161	6300
727	0	564747	1245	6300
728	0	564747	504	4161
729	0	564747	780	5853
730	0	564747	504	1245
731	0	564747	1494	3687
732	0	564747	1494	6582
733	0	564747	1971	2640
734	0	564747	2958	6582
735	99	564453	780	1494
736	0	564453	2958	3687
737	0	564453	2559	4023
738	0	564453	1938	3417
739	99	564159	513	1938
740	0	564159	2640	4872
741	0	564159	3687	4407
742	0	564159	1971	5544
743	0	564159	4872	5544
744	0	564159	1938	6312
745	0	564159	1002	5328
746	0	564159	3909	5328
747	0	564159	5559	6282
748	0	564159	3393	5559
749	0	564159	4407	6582
750	0	564159	486	5559
751	0	564159	3417	4842
752	0	564159	513	4842
753	0	564159	780	4407
754	0	564159	780	2958
755	0	564159	1002	2430
756	0	564159	4842	6312
757	0	564159	3156	4602
758	0	564159	2430	3909
759	0	564159	4248	5676
760	0	564159	5529	6282
761	0	564159	2655	6282
762	0	564159	2655	3393
763	0	564159	3393	5529
764	0	564159	3801	5241
765	0	564159	486	5529
766	0	564159	183	927
767	0	564159	1698	3156
768	0	564159	486	2655
769	0	564159	1335	5676
770	0	564159	927	5985
771	0	564159	2622	6282
772	0	564159	4602	6051
773	0	564159	2622	3393
774	0	564159	486	2622
775	0	564159	168	2385
776	0	564159	252	4602
777	0	564159	1698	6051
778	0	564159	2385	3072
779	0	564159	486	4842
780	0	564159	486	1938
781	0	564159	168	5283
782	0	564159	252	1698
783	0	564159	4152	4887
784	0	564159	3393	4842
785	0	564159	2127	3579
786	0	564159	1236	4887
787	0	564159	1938	3393
788	0	564159	2385	5970
789	0	564159	4842	6282
790	0	564159	1938	6282
791	0	564159	3072	5283
792	0	564159	2775	4248
793	0	564159	927	3087
794	0	564159	5283	5970
795	99	563865	675	2127
796	0	563865	1335	2775
797	0	563865	3579	5025
798	0	563865	2127	6477
799	0	563865	183	3840
800	0	563865	3840	5985
801	0	563865	675	5025
802	0	563865	4248	5700
803	0	563865	1335	5700
804	0	563865	5025	6477
805	0	563865	2064	2784
806	109	563555	2772	5658
807	99	563261	2079	5718
808	0	563261	4977	5718
809	99	562967	237	2400
810	0	562967	3042	3786
811	0	562967	3087	3840
812	0	562967	2400	6036
813	0	562967	1956	3375
814	0	562967	237	5298
815	0	562967	4818	5544
816	0	562967	468	1956
817	0	562967	1917	5544
818	0	562967	5298	6036
819	0	562967	2400	3141
820	0	562967	1596	2310
821	0	562967	2640	4818
822	0	562967	2064	2079
823	0	562967	2064	4977
824	0	562967	1917	2640
825	0	562967	4248	5661
826	0	562967	3141	5298
827	0	562967	1335	5661
828	0	562967	3528	4269
829	0	562967	237	3156
830	0	562967	4287	5718
831	0	562967	4233	4248
832	0	562967	2757	4248
833	116	562642	654	6438
834	0	562642	5598	6282
835	0	562642	1356	3528
836	0	562642	3156	6036
837	0	562642	486	5598
838	0	562642	3393	5598
839	99	562348	201	1611
840	0	562348	261	1725
841	0	562348	1335	2757
842	0	562348	1611	6000
843	0	562348	624	4269
844	0	562348	1371	5718
845	0	562348	1320	4248
846	99	562054	624	1356
847	0	562054	1335	4233
848	0	562054	969	1716
849	0	562054	1725	3165
850	0	562054	237	6051
851	0	562054	2697	6282
852	99	561760	237	252
853	0	561760	486	2697
854	0	561760	2697	3393
855	0	561760	3141	3156
856	0	561760	3105	3786
857	99	561466	1320	1335
858	0	561466	1725	6060
859	0	561466	6036	6051
860	0	561466	252	6036
861	0	561466	2679	6312
862	0	561466	261	2430
863	0	561466	261	5328
864	0	561466	4161	6291
865	0	561466	2430	3165
866	0	561466	1245	6291
867	0	561466	2679	3417
868	0	561466	3165	5328
869	0	561466	513	2679
870	0	561466	4152	6282
871	0	561466	3393	4152
872	0	561466	495	4161
873	0	561466	495	1245
874	0	561466	3141	6051
875	0	561466	486	4152
876	0	561466	252	3141
877	0	561466	3333	4062
878	0	561466	1236	6282
879	0	561466	1236	3393
880	0	561466	2079	5676
881	99	561172	1152	3333
882	0	561172	4062	6222
883	0	561172	486	1236
884	0	561172	1152	6222
885	99	560878	420	4056
886	0	560878	2430	6060
887	0	560878	4977	5676
888	0	560878	147	5931
889	0	560878	1356	3543
890	0	560878	5328	6060
891	0	560878	4056	6216
892	0	560878	1356	6444
893	0	560878	4098	4803
894	0	560878	528	1203
895	0	560878	1203	3432
896	0	560878	1899	4098
897	0	560878	5931	5946
898	0	560878	2079	2775
899	0	560878	3543	4269
900	0	560878	639	1356
901	101	560580	132	147
902	0	560580	4083	5511
903	0	560580	5241	5274
904	0	560580	4269	6444
905	0	560580	528	4122
906	0	560580	3432	4122
907	0	560580	5583	6267
908	0	560580	2607	4083
909	0	560580	5583	6312
910	0	560580	1203	6327
911	0	560580	639	4269
912	0	560580	2775	4977
913	0	560580	132	5946
914	0	560580	1182	4803
915	0	560580	1182	1899
916	0	560580	3840	3855
917	0	560580	945	3840
918	0	560580	2376	5241
919	0	560580	4218	5661
920	0	560580	2757	5676
921	0	560580	3417	5583
922	0	560580	1302	5661
923	0	560580	4122	6327
924	0	560580	438	1182
925	0	560580	438	4098
926	0	560580	2757	4218
927	0	560580	1302	2757
928	0	560580	513	5583
929	0	560580	1182	3342
930	0	560580	3342	4098
931	0	560580	816	5889
932	0	560580	1587	6000
933	0	560580	1167	5511
934	0	560580	2679	6267
935	0	560580	486	5583
936	99	560286	1167	2607
937	0	560286	5583	6282
938	0	560286	3393	5583
939	0	560286	4842	6300
940	0	560286	1182	6234
941	99	559992	201	1587
942	0	559992	4098	6234
943	0	559992	2757	2775
944	0	559992	1938	6300
945	0	559992	5889	6618
946	99	559698	90	816
947	0	559698	3720	5889
948	0	559698	504	4842
949	0	559698	987	4602
950	0	559698	504	1938
951	0	559698	5661	5676
952	0	559698	486	2679
953	0	559698	90	6618
954	0	559698	2679	6282
955	0	559698	987	1698
956	0	559698	90	3720
957	0	559698	2679	3393
958	0	559698	927	3855
959	0	559698	927	945
960	0	559698	987	1002
961	99	559404	1413	2871
962	0	559404	2775	5661
963	0	559404	987	3909
964	0	559404	2871	4326
965	0	559404	897	3786
966	0	559404	2136	4311
967	0	559404	504	5598
968	0	559404	1611	3840
969	0	559404	5598	6300
970	0	559404	6267	6300
971	0	559404	504	6267
972	0	559404	504	2697
973	99	559110	1398	2136
974	0	559110	1236	5568
975	0	559110	2697	6300
976	0	559110	1236	2664
977	0	559110	927	1611
978	0	559110	1899	6267
979	0	559110	4152	5568
980	0	559110	2664	4152
981	0	559110	4311	5034
982	0	559110	1413	5772
983	0	559110	2430	6036
984	0	559110	237	2430
985	0	559110	495	3393
986	0	559110	495	6282
987	0	559110	5568	6300
988	99	558816	486	495
989	0	558816	2664	6300
990	0	558816	4326	5772
991	0	558816	4803	6267
992	0	558816	2430	3141
993	0	558816	1398	5034
994	0	558816	5328	6036
995	0	558816	237	5328
996	0	558816	504	5568
997	0	558816	3393	6291
998	0	558816	6282	6291
999	0	558816	504	2664
1000	0	558816	3141	5328
1001	0	558816	486	6291
1002	0	558816	2679	5568
1003	0	558816	1938	5529
1004	99	558522	945	1683
1005	0	558522	4842	5529
1006	0	558522	945	4587
1007	0	558522	4842	6249
1008	0	558522	453	4842
1009	99	558228	1134	2580
1010	0	558228	147	3105
1011	0	558228	1938	6249
1012	0	558228	1683	3855
1013	0	558228	3855	4587
1014	0	558228	453	1938
1015	99	557934	2550	3288
1016	0	557934	2664	2679
1017	0	557934	1839	3288
1018	0	557934	1938	2622
1019	0	557934	2622	4842
1020	0	557934	3360	4842
1021	0	557934	4170	4887
1022	0	557934	3288	4740
1023	0	557934	3480	4218
1024	0	557934	3105	5946
1025	0	557934	1938	3360
1026	0	557934	1254	4887
1027	0	557934	3822	4530
1028	0	557934	1134	5481
1029	0	557934	2415	5298
1030	0	557934	1626	3822
1031	0	557934	3288	5448
1032	0	557934	2118	4302
1033	0	557934	4218	6378
1034	0	557934	2400	2415
1035	107	557626	1914	1953
1036	0	557626	5559	6267
1037	0	557626	579	4218
1038	0	557626	1302	3480
1039	0	557626	99	2271
1040	0	557626	5298	5313
1041	0	557626	2655	6267
1042	0	557626	4302	5016
1043	0	557626	2400	5313
1044	0	557626	5568	5583
1045	0	557626	1302	6378
1046	99	557332	579	1302
1047	99	557038	1389	2118
1048	0	557038	912	4530
1049	99	556744	912	1626
1050	0	556744	2271	5898
1051	0	556744	2664	5583
1052	0	556744	3057	5946
1053	0	556744	1389	5016
1054	0	556744	2655	5568
1055	0	556744	2310	3105
1056	0	556744	3786	6672
1057	0	556744	1938	5568
1058	0	556744	147	3057
1059	0	556744	3507	4947
1060	0	556744	603	4947
1061	0	556744	2655	2664
1062	0	556744	2046	3507
1063	99	556450	603	2046
1064	0	556450	4842	5568
1065	0	556450	2310	3057
1066	0	556450	1938	2664
1067	0	556450	4947	6405
1068	99	556156	4557	4572
1069	0	556156	2046	6405
1070	0	556156	1650	4572
1071	0	556156	3105	5931
1072	0	556156	5559	5568
1073	0	556156	132	3105
1074	0	556156	2622	6300
1075	0	556156	504	2622
1076	0	556156	2664	5559
1077	0	556156	132	3057
1078	0	556156	2664	4842
1079	0	556156	3057	5931
1080	0	556156	5529	6300
1081	0	556156	504	5529
1082	0	556156	2064	2757
1083	109	555846	1386	4998
1084	0	555846	2136	5772
1085	0	555846	5034	5772
1086	0	555846	2385	4572
1087	0	555846	504	2679
1088	0	555846	6249	6267
1089	0	555846	2064	5661
1090	0	555846	504	5583
1091	0	555846	2679	6300
1092	0	555846	5583	6300
1093	0	555846	4572	5283
1094	0	555846	2136	2871
1095	0	555846	2871	5034
1096	0	555846	453	6267
1097	0	555846	3360	6267
